Performing system checks...

System check identified no issues (0 silenced).
June 10, 2015 - 17:33:43
Django version 1.8.2, using settings 'BGPInspector.settings'
Starting development server at http://127.0.0.1:8000/
Quit the server with CONTROL-C.
         258486 function calls (251489 primitive calls) in 355.578 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 expressions.py:404(DurationExpression)
        1    0.000    0.000    0.000    0.000 expressions.py:433(F)
        1    0.000    0.000    0.000    0.000 expressions.py:460(Func)
        1    0.000    0.000    0.000    0.000 expressions.py:517(Value)
        1    0.000    0.000    0.000    0.000 expressions.py:561(DurationValue)
        1    0.000    0.000    0.000    0.000 expressions.py:570(RawSQL)
        1    0.000    0.000    0.000    0.000 expressions.py:587(Random)
        1    0.000    0.000    0.000    0.000 expressions.py:598(Col)
        1    0.000    0.000    0.000    0.000 expressions.py:626(Ref)
        1    0.000    0.000    0.000    0.000 expressions.py:659(ExpressionWrapper)
        1    0.000    0.000    0.000    0.000 expressions.py:682(When)
        1    0.000    0.000    0.000    0.000 expressions.py:738(Case)
        1    0.000    0.000    0.000    0.000 expressions.py:810(Date)
        1    0.000    0.000    0.000    0.000 expressions.py:857(DateTime)
        1    0.000    0.000    0.000    0.000 expressions.py:915(OrderBy)
        2    0.000    0.000    0.001    0.000 features.py:1(<module>)
        1    0.000    0.000    0.000    0.000 features.py:17(DatabaseFeatures)
        1    0.000    0.000    0.000    0.000 features.py:210(__init__)
        1    0.000    0.000    0.000    0.000 features.py:6(BaseDatabaseFeatures)
        1    0.000    0.000    0.000    0.000 feedparser.py:126(FeedParser)
        1    0.000    0.000    0.001    0.001 feedparser.py:20(<module>)
        1    0.000    0.000    0.000    0.000 feedparser.py:44(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 feedparser.py:512(BytesFeedParser)
        2    0.000    0.000    0.000    0.000 fields.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fields.py:10(AddField)
        1    0.000    0.000    0.000    0.000 fields.py:1017(MultiValueField)
        1    0.000    0.000    0.000    0.000 fields.py:1139(FilePathField)
        1    0.000    0.000    0.000    0.000 fields.py:1187(SplitDateTimeField)
        1    0.000    0.000    0.000    0.000 fields.py:1223(IPAddressField)
        1    0.000    0.000    0.000    0.000 fields.py:1237(GenericIPAddressField)
        1    0.000    0.000    0.000    0.000 fields.py:1252(SlugField)
        1    0.000    0.000    0.000    0.000 fields.py:1260(UUIDField)
        1    0.000    0.000    0.000    0.000 fields.py:139(AlterField)
        1    0.000    0.000    0.000    0.000 fields.py:16(GenericForeignKey)
       26    0.000    0.000    0.000    0.000 fields.py:178(widget_attrs)
        1    0.000    0.000    0.000    0.000 fields.py:211(CharField)
       16    0.000    0.000    0.000    0.000 fields.py:212(__init__)
        1    0.000    0.000    0.000    0.000 fields.py:218(RenameField)
       16    0.000    0.000    0.000    0.000 fields.py:226(widget_attrs)
        1    0.000    0.000    0.000    0.000 fields.py:234(IntegerField)
        1    0.000    0.000    0.000    0.000 fields.py:257(GenericRelation)
        1    0.000    0.000    0.000    0.000 fields.py:278(FloatField)
        1    0.000    0.000    0.061    0.061 fields.py:3(<module>)
        1    0.000    0.000    0.001    0.001 fields.py:315(DecimalField)
        1    0.000    0.000    0.000    0.000 fields.py:386(ReverseGenericRelatedObjectsDescriptor)
        1    0.000    0.000    0.000    0.000 fields.py:409(BaseTemporalField)
        2    0.000    0.000    0.000    0.000 fields.py:411(__init__)
        1    0.000    0.000    0.000    0.000 fields.py:434(DateField)
        1    0.000    0.000    0.000    0.000 fields.py:458(TimeField)
        1    0.000    0.000    0.000    0.000 fields.py:480(DateTimeField)
        1    0.000    0.000    0.000    0.000 fields.py:51(RenameFieldMethods)
        1    0.000    0.000    0.000    0.000 fields.py:523(DurationField)
        1    0.000    0.000    0.000    0.000 fields.py:544(RegexField)
        1    0.000    0.000    0.000    0.000 fields.py:57(Field)
        1    0.000    0.000    0.000    0.000 fields.py:577(GenericRel)
        1    0.000    0.000    0.000    0.000 fields.py:579(EmailField)
        1    0.000    0.000    0.000    0.000 fields.py:588(FileField)
        1    0.000    0.000    0.000    0.000 fields.py:657(ImageField)
        1    0.000    0.000    0.000    0.000 fields.py:707(URLField)
       26    0.000    0.000    0.001    0.000 fields.py:71(__init__)
        1    0.000    0.000    0.000    0.000 fields.py:750(BooleanField)
        1    0.000    0.000    0.000    0.000 fields.py:778(NullBooleanField)
        1    0.000    0.000    0.000    0.000 fields.py:813(CallableChoiceIterator)
        1    0.000    0.000    0.000    0.000 fields.py:82(RemoveField)
        1    0.000    0.000    0.000    0.000 fields.py:822(ChoiceField)
        1    0.000    0.000    0.000    0.000 fields.py:828(__init__)
        1    0.000    0.000    0.000    0.000 fields.py:842(_set_choices)
        1    0.000    0.000    0.000    0.000 fields.py:888(TypedChoiceField)
        1    0.000    0.000    0.000    0.000 fields.py:915(MultipleChoiceField)
        1    0.000    0.000    0.000    0.000 fields.py:957(TypedMultipleChoiceField)
        1    0.000    0.000    0.000    0.000 fields.py:993(ComboField)
        1    0.000    0.000    0.001    0.001 files.py:1(<module>)
        1    0.000    0.000    0.000    0.000 files.py:156(FileDescriptor)
        1    0.000    0.000    0.000    0.000 files.py:19(FieldFile)
        1    0.000    0.000    0.000    0.000 files.py:230(FileField)
        1    0.000    0.000    0.000    0.000 files.py:356(ImageFileDescriptor)
        1    0.000    0.000    0.000    0.000 files.py:378(ImageFieldFile)
        1    0.000    0.000    0.000    0.000 files.py:386(ImageField)
        1    0.000    0.000    0.000    0.000 filters.py:119(FieldListFilter)
        5    0.000    0.000    0.000    0.000 filters.py:143(register)
        1    0.000    0.000    0.000    0.000 filters.py:164(RelatedFieldListFilter)
        1    0.000    0.000    0.000    0.000 filters.py:23(ListFilter)
        1    0.000    0.000    0.000    0.000 filters.py:231(BooleanFieldListFilter)
        1    0.000    0.000    0.000    0.000 filters.py:268(ChoicesFieldListFilter)
        1    0.000    0.000    0.000    0.000 filters.py:295(DateFieldListFilter)
        1    0.000    0.000    0.000    0.000 filters.py:361(AllValuesFieldListFilter)
        1    0.000    0.000    0.000    0.000 filters.py:425(RelatedOnlyFieldListFilter)
        1    0.000    0.000    0.000    0.000 filters.py:62(SimpleListFilter)
        1    0.000    0.000    0.000    0.000 filters.py:7(<module>)
        1    0.000    0.000    0.000    0.000 finders.py:1(<module>)
        1    0.000    0.000    0.000    0.000 finders.py:116(AppDirectoriesFinder)
        1    0.000    0.000    0.000    0.000 finders.py:180(BaseStorageFinder)
        1    0.000    0.000    0.000    0.000 finders.py:20(BaseFinder)
        1    0.000    0.000    0.000    0.000 finders.py:225(DefaultStorageFinder)
        1    0.000    0.000    0.000    0.000 finders.py:45(FileSystemFinder)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.000    0.000    0.004    0.004 formats.py:2(<module>)
        2    0.000    0.000    0.005    0.002 forms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 forms.py:105(Meta)
        1    0.000    0.000    0.000    0.000 forms.py:111(BaseForm)
        1    0.000    0.000    0.000    0.000 forms.py:122(AuthenticationForm)
        1    0.000    0.000    0.000    0.000 forms.py:195(PasswordResetForm)
        1    0.000    0.000    0.000    0.000 forms.py:24(ReadOnlyPasswordHashWidget)
        1    0.000    0.000    0.000    0.000 forms.py:259(SetPasswordForm)
        1    0.000    0.000    0.000    0.000 forms.py:294(PasswordChangeForm)
        1    0.000    0.000    0.000    0.000 forms.py:3(<module>)
        4    0.000    0.000    0.000    0.000 forms.py:319(<genexpr>)
        1    0.000    0.000    0.000    0.000 forms.py:324(AdminPasswordChangeForm)
        1    0.000    0.000    0.000    0.000 forms.py:47(ReadOnlyPasswordHashField)
        1    0.000    0.000    0.000    0.000 forms.py:50(__init__)
        1    0.000    0.000    0.000    0.000 forms.py:512(Form)
        1    0.000    0.000    0.000    0.000 forms.py:521(BoundField)
        1    0.000    0.000    0.000    0.000 forms.py:63(UserCreationForm)
        1    0.000    0.000    0.000    0.000 forms.py:76(DeclarativeFieldsMetaclass)
        1    0.000    0.000    0.000    0.000 forms.py:77(Meta)
       11    0.000    0.000    0.001    0.000 forms.py:80(__new__)
       13    0.000    0.000    0.000    0.000 forms.py:87(<lambda>)
        1    0.000    0.000    0.000    0.000 forms.py:9(BaseGenericInlineFormSet)
        1    0.000    0.000    0.000    0.000 forms.py:99(UserChangeForm)
        1    0.000    0.000    0.000    0.000 formsets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 formsets.py:33(ManagementForm)
        1    0.000    0.000    0.000    0.000 formsets.py:50(BaseFormSet)
        1    0.000    0.000    0.008    0.008 functional.py:1(<module>)
      266    0.005    0.000    0.011    0.000 functional.py:103(__prepare_class__)
      915    0.000    0.000    0.000    0.000 functional.py:130(__promise__)
       37    0.000    0.000    0.000    0.000 functional.py:15(curry)
      266    0.000    0.000    0.011    0.000 functional.py:189(__wrapper__)
       24    0.000    0.000    0.002    0.000 functional.py:201(allow_lazy)
       13    0.000    0.000    0.001    0.000 functional.py:210(wrapper)
       14    0.000    0.000    0.000    0.000 functional.py:223(new_method_proxy)
        1    0.000    0.000    0.000    0.000 functional.py:231(LazyObject)
        2    0.000    0.000    0.000    0.000 functional.py:243(__init__)
        3    0.000    0.000    0.000    0.000 functional.py:248(__setattr__)
        1    0.000    0.000    0.000    0.000 functional.py:339(SimpleLazyObject)
        1    0.000    0.000    0.000    0.000 functional.py:380(lazy_property)
        1    0.000    0.000    0.000    0.000 functional.py:44(cached_property)
       70    0.000    0.000    0.000    0.000 functional.py:52(__init__)
    32/31    0.000    0.000    0.000    0.000 functional.py:57(__get__)
        1    0.000    0.000    0.000    0.000 functional.py:64(Promise)
       42    0.000    0.000    0.002    0.000 functional.py:73(lazy)
       42    0.000    0.000    0.000    0.000 functional.py:81(__proxy__)
      266    0.000    0.000    0.011    0.000 functional.py:90(__init__)
        2    0.000    0.000    0.000    0.000 functools.py:136(_not_op_and_not_eq)
       44    0.001    0.000    0.001    0.000 functools.py:162(total_ordering)
        2    0.000    0.000    0.000    0.000 functools.py:165(<lambda>)
       44    0.000    0.000    0.000    0.000 functools.py:179(<listcomp>)
        3    0.000    0.000    0.000    0.000 functools.py:335(__init__)
        6    0.000    0.000    0.000    0.000 functools.py:339(__hash__)
        3    0.000    0.000    0.000    0.000 functools.py:342(_make_key)
       21    0.000    0.000    0.000    0.000 functools.py:370(lru_cache)
       21    0.000    0.000    0.000    0.000 functools.py:400(decorating_function)
        3    0.000    0.000    0.002    0.001 functools.py:420(wrapper)
      148    0.001    0.000    0.001    0.000 functools.py:43(update_wrapper)
       12    0.000    0.000    0.000    0.000 functools.py:495(cache_clear)
        2    0.000    0.000    0.000    0.000 functools.py:515(_c3_merge)
        5    0.000    0.000    0.000    0.000 functools.py:523(<listcomp>)
      2/1    0.000    0.000    0.000    0.000 functools.py:542(_c3_mro)
        2    0.000    0.000    0.000    0.000 functools.py:578(<listcomp>)
        2    0.000    0.000    0.000    0.000 functools.py:579(<listcomp>)
      2/1    0.000    0.000    0.000    0.000 functools.py:580(<listcomp>)
        1    0.000    0.000    0.000    0.000 functools.py:587(_compose_mro)
        3    0.000    0.000    0.000    0.000 functools.py:596(is_related)
        1    0.000    0.000    0.000    0.000 functools.py:599(<listcomp>)
        1    0.000    0.000    0.000    0.000 functools.py:607(<listcomp>)
        1    0.000    0.000    0.000    0.000 functools.py:628(_find_impl)
        8    0.000    0.000    0.000    0.000 functools.py:668(dispatch)
        8    0.000    0.000    0.000    0.000 functools.py:706(wrapper)
      112    0.000    0.000    0.000    0.000 functools.py:73(wraps)
        1    0.000    0.000    0.000    0.000 generator.py:25(Generator)
        1    0.000    0.000    0.000    0.000 generator.py:386(BytesGenerator)
        1    0.000    0.000    0.000    0.000 generator.py:443(DecodedGenerator)
        1    0.000    0.000    0.003    0.003 generator.py:5(<module>)
      106    0.000    0.000    0.001    0.000 genericpath.py:16(exists)
        9    0.000    0.000    0.000    0.000 genericpath.py:27(isfile)
        8    0.000    0.000    0.000    0.000 genericpath.py:39(isdir)
        1    0.000    0.000    0.000    0.000 getpass.py:12(<module>)
        1    0.000    0.000    0.000    0.000 getpass.py:27(GetPassWarning)
       18    0.000    0.000    0.000    0.000 gettext.py:111(_expand_lang)
       10    0.000    0.000    0.001    0.000 gettext.py:154(__init__)
        5    0.000    0.000    0.000    0.000 gettext.py:206(set_output_charset)
        5    0.000    0.000    0.001    0.000 gettext.py:228(_parse)
       13    0.001    0.000    0.003    0.000 gettext.py:353(find)
       13    0.000    0.000    0.005    0.000 gettext.py:408(translation)
        5    0.000    0.000    0.001    0.000 gettext.py:474(dgettext)
        5    0.000    0.000    0.001    0.000 gettext.py:512(gettext)
       86    0.000    0.000    0.000    0.000 global_settings.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 global_settings.py:6(<module>)
        1    0.000    0.000    0.000    0.000 graph.py:1(<module>)
        1    0.000    0.000    0.000    0.000 graph.py:11(Node)
        1    0.000    0.000    0.000    0.000 graph.py:238(CircularDependencyError)
        1    0.000    0.000    0.000    0.000 graph.py:245(NodeNotFoundError)
        1    0.000    0.000    0.000    0.000 graph.py:72(MigrationGraph)
        1    0.000    0.000    0.000    0.000 gzip.py:124(GzipFile)
        1    0.000    0.000    0.000    0.000 gzip.py:4(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:68(_PaddedFile)
        2    0.000    0.000    0.011    0.006 handlers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 handlers.py:1086(HTTPHandler)
        1    0.000    0.000    0.000    0.000 handlers.py:1158(BufferingHandler)
        1    0.000    0.000    0.000    0.000 handlers.py:117(RotatingFileHandler)
